x_neut_dist_plot,neut_dist_pdf_t0,x_logistic_mapping,Logistic_mapping,x_neut_dist_plot_t10wk,neut_dist_pdf_t10wk,x_neut_dist_plot_t30wk,neut_dist_pdf_t30wk,x_neut_dist_plot_t50wk,neut_dist_pdf_t50wk
-3.94018361113141,0.000427116774707113,-3.94018361113141,0.0457955956579524,-4.38944567260545,0.000427116774707114,-5.28796979555353,0.000427116774707114,-6.1864939185016,0.000427116774707114
-3.92947659044899,0.000443105306021774,-3.92947659044899,0.0464090648522649,-4.37873865192303,0.000443105306021775,-5.2772627748711,0.000443105306021774,-6.17578689781918,0.000443105306021775
-3.91876956976657,0.000459646379165817,-3.91876956976657,0.0470303469240185,-4.3680316312406,0.000459646379165818,-5.26655575418868,0.000459646379165817,-6.16507987713676,0.000459646379165818
-3.90806254908414,0.000476757250672182,-3.90806254908414,0.0476595304681536,-4.35732461055818,0.000476757250672184,-5.25584873350626,0.000476757250672183,-6.15437285645434,0.000476757250672184
-3.89735552840172,0.000494455646250945,-3.89735552840172,0.0482967047902232,-4.34661758987576,0.000494455646250945,-5.24514171282384,0.000494455646250945,-6.14366583577191,0.000494455646250945
-3.8866485077193,0.000512759771033478,-3.8866485077193,0.0489419599037952,-4.33591056919334,0.000512759771033479,-5.23443469214142,0.000512759771033478,-6.13295881508949,0.000512759771033479
-3.87594148703688,0.000531688319953316,-3.87594148703688,0.0495953865275575,-4.32520354851092,0.000531688319953317,-5.22372767145899,0.000531688319953316,-6.12225179440707,0.000531688319953317
-3.86523446635445,0.000551260488262411,-3.86523446635445,0.0502570760821172,-4.31449652782849,0.000551260488262412,-5.21302065077657,0.000551260488262411,-6.11154477372465,0.000551260488262412
-3.85452744567203,0.00057149598218142,-3.85452744567203,0.050927120686487,-4.30378950714607,0.000571495982181421,-5.20231363009415,0.00057149598218142,-6.10083775304223,0.000571495982181421
-3.84382042498961,0.000592415029682427,-3.84382042498961,0.0516056131542499,-4.29308248646365,0.000592415029682428,-5.19160660941173,0.000592415029682428,-6.0901307323598,0.000592415029682428
-3.83311340430719,0.000614038391402395,-3.83311340430719,0.0522926469893929,-4.28237546578123,0.000614038391402395,-5.1808995887293,0.000614038391402395,-6.07942371167738,0.000614038391402395
-3.82240638362477,0.00063638737168549,-3.82240638362477,0.0529883163818025,-4.2716684450988,0.00063638737168549,-5.17019256804688,0.00063638737168549,-6.06871669099496,0.00063638737168549
-3.81169936294234,0.000659483829752245,-3.81169936294234,0.0536927162024128,-4.26096142441638,0.000659483829752247,-5.15948554736446,0.000659483829752244,-6.05800967031254,0.000659483829752245
-3.80099234225992,0.000683350190993357,-3.80099234225992,0.0544059419979969,-4.25025440373396,0.000683350190993358,-5.14877852668204,0.000683350190993357,-6.04730264963011,0.000683350190993358
-3.7902853215775,0.000708009458385774,-3.7902853215775,0.055128089985593,-4.23954738305154,0.000708009458385775,-5.13807150599961,0.000708009458385774,-6.03659562894769,0.000708009458385775
-3.77957830089508,0.000733485224028536,-3.77957830089508,0.0558592570465574,-4.22884036236911,0.000733485224028537,-5.12736448531719,0.000733485224028535,-6.02588860826527,0.000733485224028536
-3.76887128021265,0.000759801680795634,-3.76887128021265,0.0565995407202333,-4.21813334168669,0.000759801680795634,-5.11665746463477,0.000759801680795634,-6.01518158758285,0.000759801680795634
-3.75816425953023,0.00078698363410303,-3.75816425953023,0.0573490391972275,-4.20742632100427,0.000786983634103031,-5.10595044395235,0.00078698363410303,-6.00447456690042,0.000786983634103031
-3.74745723884781,0.000815056513786735,-3.74745723884781,0.0581078513122862,-4.19671930032185,0.000815056513786738,-5.09524342326993,0.000815056513786734,-5.993767546218,0.000815056513786735
-3.73675021816539,0.000844046386088676,-3.73675021816539,0.0588760765367588,-4.18601227963943,0.000844046386088677,-5.0845364025875,0.000844046386088676,-5.98306052553558,0.000844046386088677
-3.72604319748296,0.0008739799657469,-3.72604319748296,0.0596538149706428,-4.175305258957,0.000873979965746901,-5.07382938190508,0.0008739799657469,-5.97235350485316,0.000873979965746901
-3.71533617680054,0.000904884628186461,-3.71533617680054,0.0604411673341975,-4.16459823827458,0.000904884628186463,-5.06312236122266,0.000904884628186461,-5.96164648417074,0.000904884628186461
-3.70462915611812,0.0009367884218071,-3.70462915611812,0.0612382349591198,-4.15389121759216,0.000936788421807102,-5.05241534054024,0.0009367884218071,-5.95093946348831,0.000936788421807102
-3.6939221354357,0.000969720080363676,-3.6939221354357,0.0620451197792699,-4.14318419690974,0.000969720080363677,-5.04170831985781,0.000969720080363676,-5.94023244280589,0.000969720080363677
-3.68321511475328,0.00100370903543506,-3.68321511475328,0.0628619243209392,-4.13247717622731,0.00100370903543506,-5.03100129917539,0.00100370903543506,-5.92952542212347,0.00100370903543506
-3.67250809407085,0.001038785428977,-3.67250809407085,0.0636887516926498,-4.12177015554489,0.001038785428977,-5.02029427849297,0.001038785428977,-5.91881840144105,0.001038785428977
-3.66180107338843,0.00107498012595423,-3.66180107338843,0.0645257055744758,-4.11106313486247,0.00107498012595423,-5.00958725781055,0.00107498012595423,-5.90811138075862,0.00107498012595423
-3.65109405270601,0.00111232472704692,-3.65109405270601,0.0653728902068767,-4.10035611418005,0.00111232472704693,-4.99888023712812,0.00111232472704692,-5.8974043600762,0.00111232472704692
-3.64038703202359,0.00115085158142634,-3.64038703202359,0.0662304103790335,-4.08964909349762,0.00115085158142634,-4.9881732164457,0.00115085158142634,-5.88669733939378,0.00115085158142634
-3.62968001134116,0.00119059379959415,-3.62968001134116,0.0670983714166766,-4.0789420728152,0.00119059379959415,-4.97746619576328,0.00119059379959415,-5.87599031871136,0.00119059379959415
-3.61897299065874,0.00123158526628008,-3.61897299065874,0.067976879169397,-4.06823505213278,0.00123158526628008,-4.96675917508086,0.00123158526628008,-5.86528329802893,0.00123158526628008
-3.60826596997632,0.00127386065339171,-3.60826596997632,0.0688660399974295,-4.05752803145036,0.00127386065339171,-4.95605215439844,0.00127386065339171,-5.85457627734651,0.00127386065339171
-3.5975589492939,0.00131745543301057,-3.5975589492939,0.0697659607578987,-4.04682101076794,0.00131745543301057,-4.94534513371601,0.00131745543301057,-5.84386925666409,0.00131745543301057
-3.58685192861147,0.00136240589042808,-3.58685192861147,0.0706767487905187,-4.03611399008551,0.00136240589042809,-4.93463811303359,0.00136240589042808,-5.83316223598167,0.00136240589042808
-3.57614490792905,0.00140874913721476,-3.57614490792905,0.0715985119027341,-4.02540696940309,0.00140874913721477,-4.92393109235117,0.00140874913721476,-5.82245521529924,0.00140874913721477
-3.56543788724663,0.00145652312431592,-3.56543788724663,0.0725313583542955,-4.01469994872067,0.00145652312431592,-4.91322407166875,0.00145652312431592,-5.81174819461682,0.00145652312431592
-3.55473086656421,0.00150576665516666,-3.55473086656421,0.0734753968412577,-4.00399292803825,0.00150576665516666,-4.90251705098632,0.00150576665516665,-5.8010411739344,0.00150576665516666
-3.54402384588179,0.00155651939881893,-3.54402384588179,0.0744307364793909,-3.99328590735582,0.00155651939881893,-4.8918100303039,0.00155651939881893,-5.79033415325198,0.00155651939881893
-3.53331682519936,0.00160882190307301,-3.53331682519936,0.0753974867869959,-3.9825788866734,0.00160882190307302,-4.88110300962148,0.00160882190307301,-5.77962713256956,0.00160882190307302
-3.52260980451694,0.00166271560760553,-3.52260980451694,0.0763757576671134,-3.97187186599098,0.00166271560760553,-4.87039598893906,0.00166271560760553,-5.76892011188713,0.00166271560760553
-3.51190278383452,0.00171824285708587,-3.51190278383452,0.0773656593891172,-3.96116484530856,0.00171824285708587,-4.85968896825663,0.00171824285708587,-5.75821309120471,0.00171824285708587
-3.5011957631521,0.00177544691427271,-3.5011957631521,0.0783673025696822,-3.95045782462613,0.00177544691427271,-4.84898194757421,0.00177544691427271,-5.74750607052229,0.00177544691427271
-3.49048874246967,0.0018343719730819,-3.49048874246967,0.079380798153118,-3.93975080394371,0.00183437197308191,-4.83827492689179,0.0018343719730819,-5.73679904983987,0.0018343719730819
-3.47978172178725,0.00189506317161678,-3.47978172178725,0.0804062573910578,-3.92904378326129,0.00189506317161678,-4.82756790620937,0.00189506317161678,-5.72609202915744,0.00189506317161678
-3.46907470110483,0.00195756660515179,-3.46907470110483,0.0814437918214947,-3.91833676257887,0.00195756660515179,-4.81686088552695,0.00195756660515179,-5.71538500847502,0.00195756660515179
-3.45836768042241,0.00202192933905988,-3.45836768042241,0.0824935132471553,-3.90762974189645,0.00202192933905988,-4.80615386484452,0.00202192933905988,-5.7046779877926,0.00202192933905988
-3.44766065973998,0.00208819942167396,-3.44766065973998,0.0835555337132014,-3.89692272121402,0.00208819942167396,-4.7954468441621,0.00208819942167396,-5.69397096711018,0.00208819942167396
-3.43695363905756,0.00215642589707237,-3.43695363905756,0.0846299654842528,-3.8862157005316,0.00215642589707237,-4.78473982347968,0.00215642589707237,-5.68326394642776,0.00215642589707237
-3.42624661837514,0.00222665881777813,-3.42624661837514,0.0857169210207199,-3.87550867984918,0.00222665881777813,-4.77403280279726,0.00222665881777813,-5.67255692574533,0.00222665881777813
-3.41553959769272,0.00229894925736131,-3.41553959769272,0.0868165129544398,-3.86480165916676,0.00229894925736132,-4.76332578211483,0.00229894925736131,-5.66184990506291,0.00229894925736132
-3.4048325770103,0.0023733493229338,-3.4048325770103,0.087928854063607,-3.85409463848433,0.00237334932293381,-4.75261876143241,0.0023733493229338,-5.65114288438049,0.00237334932293381
-3.39412555632787,0.00244991216752519,-3.39412555632787,0.0890540572469902,-3.84338761780191,0.00244991216752519,-4.74191174074999,0.00244991216752518,-5.64043586369807,0.00244991216752519
-3.38341853564545,0.00252869200232849,-3.38341853564545,0.0901922354974281,-3.83268059711949,0.0025286920023285,-4.73120472006757,0.00252869200232849,-5.62972884301564,0.0025286920023285
-3.37271151496303,0.00260974410880402,-3.37271151496303,0.0913435018745958,-3.82197357643707,0.00260974410880403,-4.72049769938514,0.00260974410880402,-5.61902182233322,0.00260974410880403
-3.36200449428061,0.00269312485062939,-3.36200449428061,0.0925079694770366,-3.81126655575464,0.00269312485062939,-4.70979067870272,0.00269312485062939,-5.6083148016508,0.00269312485062939
-3.35129747359818,0.00277889168548344,-3.35129747359818,0.0936857514134482,-3.80055953507222,0.00277889168548344,-4.6990836580203,0.00277889168548344,-5.59760778096838,0.00277889168548344
-3.34059045291576,0.0028671031766516,-3.34059045291576,0.0948769607732216,-3.7898525143898,0.00286710317665161,-4.68837663733788,0.0028671031766516,-5.58690076028595,0.00286710317665161
-3.32988343223334,0.00295781900444,-3.32988343223334,0.0960817105962222,-3.77914549370738,0.00295781900444,-4.67766961665546,0.00295781900443999,-5.57619373960353,0.00295781900444
-3.31917641155092,0.00305109997738498,-3.31917641155092,0.0973001138418096,-3.76843847302495,0.00305109997738498,-4.66696259597303,0.00305109997738498,-5.56548671892111,0.00305109997738498
-3.30846939086849,0.00314700804324511,-3.30846939086849,0.0985322833570888,-3.75773145234253,0.00314700804324512,-4.65625557529061,0.00314700804324511,-5.55477969823869,0.00314700804324512
-3.29776237018607,0.00324560629976177,-3.29776237018607,0.0997783318443887,-3.74702443166011,0.00324560629976177,-4.64554855460819,0.00324560629976176,-5.54407267755627,0.00324560629976177
-3.28705534950365,0.00334695900517456,-3.28705534950365,0.101038371827963,-3.73631741097769,0.00334695900517457,-4.63484153392577,0.00334695900517456,-5.53336565687384,0.00334695900517457
-3.27634832882123,0.00345113158847757,-3.27634832882123,0.102312515619906,-3.72561039029527,0.00345113158847758,-4.62413451324334,0.00345113158847757,-5.52265863619142,0.00345113158847758
-3.26564130813881,0.0035581906594019,-3.26564130813881,0.103600875285286,-3.71490336961284,0.00355819065940191,-4.61342749256092,0.0035581906594019,-5.511951615509,0.00355819065940191
-3.25493428745638,0.00366820401810995,-3.25493428745638,0.104903562606485,-3.70419634893042,0.00366820401810995,-4.6027204718785,0.00366820401810995,-5.50124459482658,0.00366820401810995
-3.24422726677396,0.00378124066458653,-3.24422726677396,0.106220689046747,-3.693489328248,0.00378124066458653,-4.59201345119608,0.00378124066458653,-5.49053757414415,0.00378124066458653
-3.23352024609154,0.00389737080771183,-3.23352024609154,0.107552365712927,-3.68278230756558,0.00389737080771184,-4.58130643051365,0.00389737080771183,-5.47983055346173,0.00389737080771184
-3.22281322540912,0.00401666587400062,-3.22281322540912,0.108898703317446,-3.67207528688315,0.00401666587400062,-4.57059940983123,0.00401666587400062,-5.46912353277931,0.00401666587400062
-3.21210620472669,0.00413919851599219,-3.21210620472669,0.110259812139446,-3.66136826620073,0.00413919851599219,-4.55989238914881,0.00413919851599219,-5.45841651209689,0.00413919851599219
-3.20139918404427,0.00426504262027541,-3.20139918404427,0.111635801985141,-3.65066124551831,0.00426504262027541,-4.54918536846639,0.00426504262027541,-5.44770949141446,0.00426504262027541
-3.19069216336185,0.00439427331513247,-3.19069216336185,0.113026782147369,-3.63995422483589,0.00439427331513248,-4.53847834778396,0.00439427331513247,-5.43700247073204,0.00439427331513248
-3.17998514267943,0.00452696697778524,-3.17998514267943,0.114432861364344,-3.62924720415347,0.00452696697778525,-4.52777132710154,0.00452696697778524,-5.42629545004962,0.00452696697778525
-3.169278121997,0.00466320124122782,-3.169278121997,0.115854147777605,-3.61854018347104,0.00466320124122783,-4.51706430641912,0.00466320124122782,-5.4155884293672,0.00466320124122783
-3.15857110131458,0.00480305500062833,-3.15857110131458,0.117290748889172,-3.60783316278862,0.00480305500062834,-4.5063572857367,0.00480305500062833,-5.40488140868477,0.00480305500062834
-3.14786408063216,0.00494660841928326,-3.14786408063216,0.118742771517897,-3.5971261421062,0.00494660841928326,-4.49565026505428,0.00494660841928326,-5.39417438800235,0.00494660841928326
-3.13715705994974,0.00509394293410726,-3.13715705994974,0.120210321755029,-3.58641912142378,0.00509394293410727,-4.48494324437185,0.00509394293410726,-5.38346736731993,0.00509394293410727
-3.12645003926731,0.00524514126064099,-3.12645003926731,0.121693504918987,-3.57571210074135,0.00524514126064099,-4.47423622368943,0.00524514126064099,-5.37276034663751,0.00524514126064099
-3.11574301858489,0.00540028739755956,-3.11574301858489,0.123192425509341,-3.56500508005893,0.00540028739755957,-4.46352920300701,0.00540028739755956,-5.36205332595509,0.00540028739755957
-3.10503599790247,0.00555946663066422,-3.10503599790247,0.124707187160027,-3.55429805937651,0.00555946663066422,-4.45282218232459,0.00555946663066422,-5.35134630527266,0.00555946663066422
-3.09432897722005,0.00572276553633915,-3.09432897722005,0.126237892591769,-3.54359103869409,0.00572276553633916,-4.44211516164216,0.00572276553633915,-5.34063928459024,0.00572276553633916
-3.08362195653763,0.00589027198445564,-3.08362195653763,0.127784643563746,-3.53288401801166,0.00589027198445565,-4.43140814095974,0.00589027198445564,-5.32993226390782,0.00589027198445565
-3.0729149358552,0.00606207514070566,-3.0729149358552,0.129347540824495,-3.52217699732924,0.00606207514070567,-4.42070112027732,0.00606207514070566,-5.3192252432254,0.00606207514070567
-3.06220791517278,0.00623826546834644,-3.06220791517278,0.13092668406206,-3.51146997664682,0.00623826546834644,-4.4099940995949,0.00623826546834644,-5.30851822254297,0.00623826546834644
-3.05150089449036,0.0064189347293379,-3.05150089449036,0.132522171853398,-3.5007629559644,0.0064189347293379,-4.39928707891247,0.0064189347293379,-5.29781120186055,0.0064189347293379
-3.04079387380794,0.00660417598485455,-3.04079387380794,0.134134101613056,-3.49005593528198,0.00660417598485456,-4.38858005823005,0.00660417598485455,-5.28710418117813,0.00660417598485456
-3.03008685312551,0.00679408359515327,-3.03008685312551,0.135762569541123,-3.47934891459955,0.00679408359515328,-4.37787303754763,0.00679408359515328,-5.27639716049571,0.00679408359515329
-3.01937983244309,0.00698875321877838,-3.01937983244309,0.137407670570473,-3.46864189391713,0.00698875321877839,-4.36716601686521,0.00698875321877838,-5.26569013981328,0.00698875321877839
-3.00867281176067,0.00718828181108556,-3.00867281176067,0.139069498313314,-3.45793487323471,0.00718828181108557,-4.35645899618279,0.00718828181108556,-5.25498311913086,0.00718828181108557
-2.99796579107825,0.00739276762206571,-2.99796579107825,0.140748145007048,-3.44722785255229,0.00739276762206572,-4.34575197550036,0.00739276762206572,-5.24427609844844,0.00739276762206573
-2.98725877039583,0.0076023101934501,-2.98725877039583,0.142443701459475,-3.43652083186986,0.00760231019345011,-4.33504495481794,0.0076023101934501,-5.23356907776602,0.00760231019345011
-2.9765517497134,0.00781701035507807,-2.9765517497134,0.144156256993331,-3.42581381118744,0.00781701035507808,-4.32433793413552,0.00781701035507807,-5.2228620570836,0.00781701035507808
-2.96584472903098,0.0080369702205085,-2.96584472903098,0.145885899390204,-3.41510679050502,0.00803697022050851,-4.3136309134531,0.00803697022050851,-5.21215503640117,0.00803697022050852
-2.95513770834856,0.0082622931818563,-2.95513770834856,0.147632714833828,-3.4043997698226,0.00826229318185632,-4.30292389277067,0.0082622931818563,-5.20144801571875,0.00826229318185632
-2.94443068766614,0.00849308390383511,-2.94443068766614,0.149396787852783,-3.39369274914017,0.00849308390383511,-4.29221687208825,0.00849308390383511,-5.19074099503633,0.00849308390383511
-2.93372366698371,0.0087294483169876,-2.93372366698371,0.151178201262613,-3.38298572845775,0.0087294483169876,-4.28150985140583,0.0087294483169876,-5.18003397435391,0.00872944831698762
-2.92301664630129,0.00897149361008464,-2.92301664630129,0.152977036107397,-3.37227870777533,0.00897149361008465,-4.27080283072341,0.00897149361008464,-5.16932695367148,0.00897149361008465
-2.91230962561887,0.00921932822167475,-2.91230962561887,0.154793371600779,-3.36157168709291,0.00921932822167477,-4.26009581004099,0.00921932822167475,-5.15861993298906,0.00921932822167477
-2.90160260493645,0.00947306183076542,-2.90160260493645,0.1566272850665,-3.35086466641049,0.00947306183076544,-4.24938878935856,0.00947306183076544,-5.14791291230664,0.00947306183076545
-2.89089558425402,0.00973280534661769,-2.89089558425402,0.158478851878434,-3.34015764572806,0.0097328053466177,-4.23868176867614,0.00973280534661769,-5.13720589162422,0.0097328053466177
-2.8801885635716,0.00999867089763591,-2.8801885635716,0.160348145400176,-3.32945062504564,0.00999867089763592,-4.22797474799372,0.00999867089763591,-5.12649887094179,0.00999867089763592
-2.86948154288918,0.0102707718193346,-2.86948154288918,0.162235236924198,-3.31874360436322,0.0102707718193346,-4.2172677273113,0.0102707718193346,-5.11579185025937,0.0102707718193346
-2.85877452220676,0.0105492226413639,-2.85877452220676,0.164140195610596,-3.3080365836808,0.0105492226413639,-4.20656070662887,0.0105492226413639,-5.10508482957695,0.0105492226413639
-2.84806750152434,0.0108341390735767,-2.84806750152434,0.166063088425477,-3.29732956299837,0.0108341390735767,-4.19585368594645,0.0108341390735767,-5.09437780889453,0.0108341390735767
-2.83736048084191,0.0111256379911187,-2.83736048084191,0.168003980078995,-3.28662254231595,0.0111256379911188,-4.18514666526403,0.0111256379911188,-5.08367078821211,0.0111256379911188
-2.82665346015949,0.0114238374185253,-2.82665346015949,0.169962932963081,-3.27591552163353,0.0114238374185253,-4.17443964458161,0.0114238374185253,-5.07296376752968,0.0114238374185253
-2.81594643947707,0.0117288565128064,-2.81594643947707,0.171940007088899,-3.26520850095111,0.0117288565128064,-4.16373262389918,0.0117288565128064,-5.06225674684726,0.0117288565128064
-2.80523941879465,0.0120408155455049,-2.80523941879465,0.17393526002406,-3.25450148026868,0.0120408155455049,-4.15302560321676,0.0120408155455049,-5.05154972616484,0.0120408155455049
-2.79453239811222,0.0123598358837086,-2.79453239811222,0.175948746829628,-3.24379445958626,0.0123598358837086,-4.14231858253434,0.0123598358837086,-5.04084270548242,0.0123598358837086
-2.7838253774298,0.0126860399700028,-2.7838253774298,0.177980519996962,-3.23308743890384,0.0126860399700028,-4.13161156185192,0.0126860399700028,-5.03013568479999,0.0126860399700028
-2.77311835674738,0.0130195513013449,-2.77311835674738,0.180030629384423,-3.22238041822142,0.0130195513013449,-4.12090454116949,0.0130195513013449,-5.01942866411757,0.0130195513013449
-2.76241133606496,0.0133604944068469,-2.76241133606496,0.182099122153998,-3.21167339753899,0.0133604944068469,-4.11019752048707,0.0133604944068469,-5.00872164343515,0.0133604944068469
-2.75170431538253,0.0137089948244494,-2.75170431538253,0.184186042707863,-3.20096637685657,0.0137089948244494,-4.09949049980465,0.0137089948244494,-4.99801462275273,0.0137089948244494
-2.74099729470011,0.0140651790764734,-2.74099729470011,0.186291432624945,-3.19025935617415,0.0140651790764734,-4.08878347912223,0.0140651790764734,-4.9873076020703,0.0140651790764735
-2.73029027401769,0.0144291746440336,-2.73029027401769,0.188415330597522,-3.17955233549173,0.0144291746440337,-4.07807645843981,0.0144291746440336,-4.97660058138788,0.0144291746440337
-2.71958325333527,0.0148011099403009,-2.71958325333527,0.190557772367891,-3.16884531480931,0.0148011099403009,-4.06736943775738,0.0148011099403009,-4.96589356070546,0.0148011099403009
-2.70887623265285,0.0151811142825991,-2.70887623265285,0.192718790665172,-3.15813829412688,0.0151811142825991,-4.05666241707496,0.0151811142825991,-4.95518654002304,0.0151811142825991
-2.69816921197042,0.0155693178633234,-2.69816921197042,0.194898415142277,-3.14743127344446,0.0155693178633234,-4.04595539639254,0.0155693178633234,-4.94447951934062,0.0155693178633234
-2.687462191288,0.0159658517196676,-2.687462191288,0.197096672313094,-3.13672425276204,0.0159658517196677,-4.03524837571012,0.0159658517196676,-4.93377249865819,0.0159658517196677
-2.67675517060558,0.0163708477021481,-2.67675517060558,0.199313585489949,-3.12601723207962,0.0163708477021481,-4.02454135502769,0.0163708477021481,-4.92306547797577,0.0163708477021481
-2.66604814992316,0.0167844384419121,-2.66604814992316,0.201549174721376,-3.11531021139719,0.0167844384419121,-4.01383433434527,0.0167844384419121,-4.91235845729335,0.0167844384419121
-2.65534112924073,0.0172067573168207,-2.65534112924073,0.203803456730254,-3.10460319071477,0.0172067573168207,-4.00312731366285,0.0172067573168207,-4.90165143661093,0.0172067573168207
